entry_time,exit_time,direction,entry,exit,outcome,pips
2026-08-14 03:30:00,2026-08-14 03:35:00,SELL,4359.66594,4360.66594,LOSS,-10.0
2026-08-14 07:50:00,2026-08-14 07:55:00,BUY,4352.95364,4351.95364,LOSS,-10.0
2026-08-14 10:10:00,2026-08-14 10:15:00,SELL,4350.10359,4351.10359,LOSS,-10.0
2026-08-14 13:25:00,2026-08-14 13:30:00,BUY,4327.33679,4326.33679,LOSS,-10.0
2026-08-14 15:10:00,2026-08-14 15:15:00,SELL,4320.68202,4321.68202,LOSS,-10.0
2026-08-14 15:55:00,2026-08-14 16:00:00,BUY,4333.38806,4332.38806,LOSS,-10.0
2026-08-15 02:40:00,2026-08-15 02:45:00,SELL,4385.10341,4386.10341,LOSS,-10.0
2026-08-15 09:30:00,2026-08-15 09:35:00,BUY,4377.16249,4376.16249,LOSS,-10.0
2026-08-15 09:50:00,2026-08-15 09:55:00,BUY,4377.17035,4376.17035,LOSS,-10.0
2026-08-15 10:05:00,2026-08-15 10:10:00,BUY,4377.19763,4376.19763,LOSS,-10.0
2026-08-15 10:15:00,2026-08-15 10:20:00,SELL,4374.06907,4375.06907,LOSS,-10.0
2026-08-15 10:25:00,2026-08-15 10:30:00,BUY,4377.20577,4376.20577,LOSS,-10.0
2026-08-15 10:35:00,2026-08-15 10:40:00,SELL,4374.06883,4375.06883,LOSS,-10.0
2026-08-15 10:45:00,2026-08-15 10:50:00,BUY,4377.19235,4376.19235,LOSS,-10.0
2026-08-15 10:55:00,2026-08-15 11:00:00,SELL,4374.06147,4375.06147,LOSS,-10.0
2026-08-15 11:05:00,2026-08-15 11:10:00,BUY,4377.19758,4376.19758,LOSS,-10.0
2026-08-15 11:15:00,2026-08-15 11:20:00,SELL,4374.06989,4375.06989,LOSS,-10.0
2026-08-15 11:25:00,2026-08-15 11:30:00,BUY,4377.20234,4376.20234,LOSS,-10.0
2026-08-15 11:35:00,2026-08-15 11:40:00,SELL,4374.07682,4375.07682,LOSS,-10.0
2026-08-15 11:45:00,2026-08-15 11:50:00,BUY,4377.19696,4376.19696,LOSS,-10.0
2026-08-15 11:55:00,2026-08-15 12:00:00,SELL,4374.06539,4375.06539,LOSS,-10.0
2026-08-15 12:05:00,2026-08-15 12:10:00,BUY,4377.18714,4376.18714,LOSS,-10.0
2026-08-15 12:15:00,2026-08-15 12:20:00,SELL,4374.07331,4375.07331,LOSS,-10.0
2026-08-15 12:25:00,2026-08-15 12:30:00,BUY,4377.19048,4376.19048,LOSS,-10.0
2026-08-15 12:35:00,2026-08-15 12:40:00,SELL,4374.07788,4375.07788,LOSS,-10.0
2026-08-15 12:50:00,2026-08-15 12:55:00,SELL,4374.10166,4375.10166,LOSS,-10.0
2026-08-15 13:05:00,2026-08-15 13:10:00,BUY,4377.19205,4376.19205,LOSS,-10.0
2026-08-15 14:05:00,2026-08-15 14:10:00,BUY,4377.17173,4376.17173,LOSS,-10.0
2026-08-15 14:20:00,2026-08-15 14:25:00,BUY,4377.19316,4376.19316,LOSS,-10.0
2026-08-15 14:30:00,2026-08-15 14:35:00,SELL,4374.08189,4375.08189,LOSS,-10.0
2026-08-15 14:40:00,2026-08-15 14:45:00,BUY,4377.19067,4376.19067,LOSS,-10.0
2026-08-15 14:50:00,2026-08-15 14:55:00,SELL,4374.07313,4375.07313,LOSS,-10.0
2026-08-15 15:00:00,2026-08-15 15:05:00,BUY,4377.19122,4376.19122,LOSS,-10.0
2026-08-15 15:10:00,2026-08-15 15:15:00,SELL,4374.07687,4375.07687,LOSS,-10.0
2026-08-15 15:20:00,2026-08-15 15:25:00,BUY,4377.20068,4376.20068,LOSS,-10.0
2026-08-15 15:30:00,2026-08-15 15:35:00,SELL,4374.07503,4375.07503,LOSS,-10.0
2026-08-15 15:40:00,2026-08-15 15:45:00,BUY,4377.20226,4376.20226,LOSS,-10.0
2026-08-15 15:50:00,2026-08-15 15:55:00,SELL,4374.07182,4375.07182,LOSS,-10.0
2026-08-15 16:00:00,2026-08-15 16:05:00,BUY,4377.20139,4376.20139,LOSS,-10.0
2026-08-15 16:10:00,2026-08-15 16:15:00,SELL,4374.07103,4375.07103,LOSS,-10.0
2026-08-15 16:20:00,2026-08-15 16:25:00,BUY,4377.19813,4376.19813,LOSS,-10.0
2026-08-15 16:30:00,2026-08-15 16:35:00,SELL,4374.06883,4375.06883,LOSS,-10.0
2026-08-15 16:40:00,2026-08-15 16:45:00,BUY,4377.20196,4376.20196,LOSS,-10.0
2026-08-15 16:50:00,2026-08-15 16:55:00,SELL,4374.07097,4375.07097,LOSS,-10.0
2026-08-15 17:00:00,2026-08-15 17:05:00,BUY,4377.20147,4376.20147,LOSS,-10.0
2026-08-15 17:10:00,2026-08-15 17:15:00,SELL,4374.07361,4375.07361,LOSS,-10.0
2026-08-15 17:20:00,2026-08-15 17:25:00,BUY,4377.20239,4376.20239,LOSS,-10.0
2026-08-15 17:30:00,2026-08-15 17:35:00,SELL,4374.06926,4375.06926,LOSS,-10.0
2026-08-15 17:40:00,2026-08-15 17:45:00,BUY,4377.195,4376.195,LOSS,-10.0
2026-08-15 17:50:00,2026-08-15 17:55:00,SELL,4374.07657,4375.07657,LOSS,-10.0
2026-08-15 18:00:00,2026-08-15 18:05:00,BUY,4377.19896,4376.19896,LOSS,-10.0
2026-08-15 18:10:00,2026-08-15 18:15:00,SELL,4374.07878,4375.07878,LOSS,-10.0
2026-08-15 18:30:00,2026-08-15 18:35:00,SELL,4374.07961,4375.07961,LOSS,-10.0
2026-08-15 18:45:00,2026-08-15 18:50:00,SELL,4374.10156,4375.10156,LOSS,-10.0
2026-08-15 19:40:00,2026-08-15 19:45:00,BUY,4377.1765,4376.1765,LOSS,-10.0
2026-08-15 20:00:00,2026-08-15 20:05:00,BUY,4377.16981,4376.16981,LOSS,-10.0
2026-08-15 20:20:00,2026-08-15 20:25:00,BUY,4377.16692,4376.16692,LOSS,-10.0
2026-08-15 20:35:00,2026-08-15 20:40:00,BUY,4377.19056,4376.19056,LOSS,-10.0
2026-08-15 20:45:00,2026-08-15 20:50:00,SELL,4374.07324,4375.07324,LOSS,-10.0
2026-08-15 20:55:00,2026-08-15 21:00:00,BUY,4377.20055,4376.20055,LOSS,-10.0
2026-08-15 21:05:00,2026-08-15 21:10:00,SELL,4374.06903,4375.06903,LOSS,-10.0
2026-08-15 21:15:00,2026-08-15 21:20:00,BUY,4377.19505,4376.19505,LOSS,-10.0
2026-08-15 21:25:00,2026-08-15 21:30:00,SELL,4374.06727,4375.06727,LOSS,-10.0
2026-08-15 21:35:00,2026-08-15 21:40:00,BUY,4377.1928,4376.1928,LOSS,-10.0
2026-08-15 21:45:00,2026-08-15 21:50:00,SELL,4374.06407,4375.06407,LOSS,-10.0
2026-08-15 21:55:00,2026-08-15 22:00:00,BUY,4377.1938,4376.1938,LOSS,-10.0
2026-08-15 22:05:00,2026-08-15 22:10:00,SELL,4374.06332,4375.06332,LOSS,-10.0
2026-08-15 22:15:00,2026-08-15 22:20:00,BUY,4377.1943,4376.1943,LOSS,-10.0
2026-08-15 22:25:00,2026-08-15 22:30:00,SELL,4374.06308,4375.06308,LOSS,-10.0
2026-08-15 22:35:00,2026-08-15 22:40:00,BUY,4377.19428,4376.19428,LOSS,-10.0
2026-08-15 22:45:00,2026-08-15 22:50:00,SELL,4374.06336,4375.06336,LOSS,-10.0
2026-08-15 22:55:00,2026-08-15 23:00:00,BUY,4377.19375,4376.19375,LOSS,-10.0
2026-08-15 23:05:00,2026-08-15 23:10:00,SELL,4374.06415,4375.06415,LOSS,-10.0
2026-08-15 23:15:00,2026-08-15 23:20:00,BUY,4377.19271,4376.19271,LOSS,-10.0
2026-08-15 23:25:00,2026-08-15 23:30:00,SELL,4374.06543,4375.06543,LOSS,-10.0
2026-08-15 23:35:00,2026-08-15 23:40:00,BUY,4377.19117,4376.19117,LOSS,-10.0
2026-08-15 23:45:00,2026-08-15 23:50:00,SELL,4374.06722,4375.06722,LOSS,-10.0
2026-08-15 23:55:00,2026-08-16 00:00:00,BUY,4377.18915,4376.18915,LOSS,-10.0
2026-08-16 00:05:00,2026-08-16 00:10:00,SELL,4374.06948,4375.06948,LOSS,-10.0
2026-08-16 00:15:00,2026-08-16 00:20:00,BUY,4377.18665,4376.18665,LOSS,-10.0
2026-08-16 00:25:00,2026-08-16 00:30:00,SELL,4374.07221,4375.07221,LOSS,-10.0
2026-08-16 00:40:00,2026-08-16 00:45:00,SELL,4374.09166,4375.09166,LOSS,-10.0
2026-08-16 00:55:00,2026-08-16 01:00:00,BUY,4377.18032,4376.18032,LOSS,-10.0
2026-08-16 01:35:00,2026-08-16 01:40:00,BUY,4377.17238,4376.17238,LOSS,-10.0
2026-08-16 01:55:00,2026-08-16 02:00:00,BUY,4377.16788,4376.16788,LOSS,-10.0
2026-08-16 02:15:00,2026-08-16 02:20:00,BUY,4377.16308,4376.16308,LOSS,-10.0
2026-08-16 02:30:00,2026-08-16 02:35:00,BUY,4377.18679,4376.18679,LOSS,-10.0
2026-08-16 02:40:00,2026-08-16 02:45:00,SELL,4374.06935,4375.06935,LOSS,-10.0
2026-08-16 02:50:00,2026-08-16 02:55:00,BUY,4377.18926,4376.18926,LOSS,-10.0
2026-08-16 03:00:00,2026-08-16 03:05:00,SELL,4374.06711,4375.06711,LOSS,-10.0
2026-08-16 03:10:00,2026-08-16 03:15:00,BUY,4377.19126,4376.19126,LOSS,-10.0
2026-08-16 03:20:00,2026-08-16 03:25:00,SELL,4374.06535,4375.06535,LOSS,-10.0
2026-08-16 03:30:00,2026-08-16 03:35:00,BUY,4377.19278,4376.19278,LOSS,-10.0
2026-08-16 03:40:00,2026-08-16 03:45:00,SELL,4374.06409,4375.06409,LOSS,-10.0
2026-08-16 03:50:00,2026-08-16 03:55:00,BUY,4377.19379,4376.19379,LOSS,-10.0
2026-08-16 04:00:00,2026-08-16 04:05:00,SELL,4374.06333,4375.06333,LOSS,-10.0
2026-08-16 04:10:00,2026-08-16 04:15:00,BUY,4377.19429,4376.19429,LOSS,-10.0
2026-08-16 04:20:00,2026-08-16 04:25:00,SELL,4374.06308,4375.06308,LOSS,-10.0
2026-08-16 04:30:00,2026-08-16 04:35:00,BUY,4377.19428,4376.19428,LOSS,-10.0
2026-08-16 04:40:00,2026-08-16 04:45:00,SELL,4374.06335,4375.06335,LOSS,-10.0
2026-08-16 04:50:00,2026-08-16 04:55:00,BUY,4377.19376,4376.19376,LOSS,-10.0
2026-08-16 05:00:00,2026-08-16 05:05:00,SELL,4374.06412,4375.06412,LOSS,-10.0
2026-08-16 05:10:00,2026-08-16 05:15:00,BUY,4377.19274,4376.19274,LOSS,-10.0
2026-08-16 05:20:00,2026-08-16 05:25:00,SELL,4374.0654,4375.0654,LOSS,-10.0
2026-08-16 05:30:00,2026-08-16 05:35:00,BUY,4377.19121,4376.19121,LOSS,-10.0
2026-08-16 05:40:00,2026-08-16 05:45:00,SELL,4374.06718,4375.06718,LOSS,-10.0
2026-08-16 05:50:00,2026-08-16 05:55:00,BUY,4377.18919,4376.18919,LOSS,-10.0
2026-08-16 06:00:00,2026-08-16 06:05:00,SELL,4374.06943,4375.06943,LOSS,-10.0
2026-08-16 06:20:00,2026-08-16 06:25:00,SELL,4374.07215,4375.07215,LOSS,-10.0
2026-08-16 06:35:00,2026-08-16 06:40:00,SELL,4374.09176,4375.09176,LOSS,-10.0
2026-08-16 06:50:00,2026-08-16 06:55:00,BUY,4377.18039,4376.18039,LOSS,-10.0
2026-08-16 07:30:00,2026-08-16 07:35:00,BUY,4377.17247,4376.17247,LOSS,-10.0
2026-08-16 07:50:00,2026-08-16 07:55:00,BUY,4377.16798,4376.16798,LOSS,-10.0
2026-08-16 08:10:00,2026-08-16 08:15:00,BUY,4377.16521,4376.16521,LOSS,-10.0
2026-08-16 08:25:00,2026-08-16 08:30:00,BUY,4377.18859,4376.18859,LOSS,-10.0
2026-08-16 08:35:00,2026-08-16 08:40:00,SELL,4374.07137,4375.07137,LOSS,-10.0
2026-08-16 08:55:00,2026-08-16 09:00:00,SELL,4374.06911,4375.06911,LOSS,-10.0
2026-08-16 09:05:00,2026-08-16 09:10:00,BUY,4377.1931,4376.1931,LOSS,-10.0
2026-08-16 09:15:00,2026-08-16 09:20:00,SELL,4374.06733,4375.06733,LOSS,-10.0
2026-08-16 09:25:00,2026-08-16 09:30:00,BUY,4377.19464,4376.19464,LOSS,-10.0
2026-08-16 09:35:00,2026-08-16 09:40:00,SELL,4374.06605,4375.06605,LOSS,-10.0
2026-08-16 09:45:00,2026-08-16 09:50:00,BUY,4377.19567,4376.19567,LOSS,-10.0
2026-08-16 09:55:00,2026-08-16 10:00:00,SELL,4374.06527,4375.06527,LOSS,-10.0
2026-08-16 10:05:00,2026-08-16 10:10:00,BUY,4377.1962,4376.1962,LOSS,-10.0
2026-08-16 10:15:00,2026-08-16 10:20:00,SELL,4374.065,4375.065,LOSS,-10.0
2026-08-16 10:25:00,2026-08-16 10:30:00,BUY,4377.19621,4376.19621,LOSS,-10.0
2026-08-16 10:35:00,2026-08-16 10:40:00,SELL,4374.06524,4375.06524,LOSS,-10.0
2026-08-16 10:45:00,2026-08-16 10:50:00,BUY,4377.19571,4376.19571,LOSS,-10.0
2026-08-16 10:55:00,2026-08-16 11:00:00,SELL,4374.066,4375.066,LOSS,-10.0
2026-08-16 11:05:00,2026-08-16 11:10:00,BUY,4377.1947,4376.1947,LOSS,-10.0
2026-08-16 11:15:00,2026-08-16 11:20:00,SELL,4374.06725,4375.06725,LOSS,-10.0
2026-08-16 11:25:00,2026-08-16 11:30:00,BUY,4377.1932,4376.1932,LOSS,-10.0
2026-08-16 11:35:00,2026-08-16 11:40:00,SELL,4374.06901,4375.06901,LOSS,-10.0
2026-08-16 11:45:00,2026-08-16 11:50:00,BUY,4377.1912,4376.1912,LOSS,-10.0
2026-08-16 11:55:00,2026-08-16 12:00:00,SELL,4374.07124,4375.07124,LOSS,-10.0
2026-08-16 12:15:00,2026-08-16 12:20:00,SELL,4374.07394,4375.07394,LOSS,-10.0
2026-08-16 12:30:00,2026-08-16 12:35:00,SELL,4374.09388,4375.09388,LOSS,-10.0
2026-08-16 12:45:00,2026-08-16 12:50:00,BUY,4377.18246,4376.18246,LOSS,-10.0
2026-08-16 13:05:00,2026-08-16 13:10:00,BUY,4377.1787,4376.1787,LOSS,-10.0
2026-08-16 13:25:00,2026-08-16 13:30:00,BUY,4377.17457,4376.17457,LOSS,-10.0
2026-08-16 13:45:00,2026-08-16 13:50:00,BUY,4377.17009,4376.17009,LOSS,-10.0
2026-08-16 14:05:00,2026-08-16 14:10:00,BUY,4377.16531,4376.16531,LOSS,-10.0
2026-08-16 14:20:00,2026-08-16 14:25:00,BUY,4377.18854,4376.18854,LOSS,-10.0
2026-08-16 14:30:00,2026-08-16 14:35:00,SELL,4374.07142,4375.07142,LOSS,-10.0
2026-08-16 14:40:00,2026-08-16 14:45:00,BUY,4377.19104,4376.19104,LOSS,-10.0
2026-08-16 14:50:00,2026-08-16 14:55:00,SELL,4374.06915,4375.06915,LOSS,-10.0
2026-08-16 15:00:00,2026-08-16 15:05:00,BUY,4377.19307,4376.19307,LOSS,-10.0
2026-08-16 15:10:00,2026-08-16 15:15:00,SELL,4374.06736,4375.06736,LOSS,-10.0
2026-08-16 15:20:00,2026-08-16 15:25:00,BUY,4377.19461,4376.19461,LOSS,-10.0
2026-08-16 15:30:00,2026-08-16 15:35:00,SELL,4374.06607,4375.06607,LOSS,-10.0
2026-08-16 15:40:00,2026-08-16 15:45:00,BUY,4377.19565,4376.19565,LOSS,-10.0
2026-08-16 15:50:00,2026-08-16 15:55:00,SELL,4374.06528,4375.06528,LOSS,-10.0
2026-08-16 16:00:00,2026-08-16 16:05:00,BUY,4377.19619,4376.19619,LOSS,-10.0
2026-08-16 16:10:00,2026-08-16 16:15:00,SELL,4374.065,4375.065,LOSS,-10.0
2026-08-16 16:20:00,2026-08-16 16:25:00,BUY,4377.19621,4376.19621,LOSS,-10.0
2026-08-16 16:30:00,2026-08-16 16:35:00,SELL,4374.06523,4375.06523,LOSS,-10.0
2026-08-16 16:40:00,2026-08-16 16:45:00,BUY,4377.19573,4376.19573,LOSS,-10.0
2026-08-16 16:50:00,2026-08-16 16:55:00,SELL,4374.06598,4375.06598,LOSS,-10.0
2026-08-16 17:00:00,2026-08-16 17:05:00,BUY,4377.19473,4376.19473,LOSS,-10.0
2026-08-16 17:10:00,2026-08-16 17:15:00,SELL,4374.06722,4375.06722,LOSS,-10.0
2026-08-16 17:20:00,2026-08-16 17:25:00,BUY,4377.19323,4376.19323,LOSS,-10.0
2026-08-16 17:30:00,2026-08-16 17:35:00,SELL,4374.06897,4375.06897,LOSS,-10.0
2026-08-16 17:40:00,2026-08-16 17:45:00,BUY,4377.19125,4376.19125,LOSS,-10.0
2026-08-16 17:50:00,2026-08-16 17:55:00,SELL,4374.07119,4375.07119,LOSS,-10.0
2026-08-16 18:10:00,2026-08-16 18:15:00,SELL,4374.07388,4375.07388,LOSS,-10.0
2026-08-16 18:25:00,2026-08-16 18:30:00,SELL,4374.09398,4375.09398,LOSS,-10.0
2026-08-16 18:40:00,2026-08-16 18:45:00,BUY,4377.18253,4376.18253,LOSS,-10.0
2026-08-16 19:00:00,2026-08-16 19:05:00,BUY,4377.17878,4376.17878,LOSS,-10.0
2026-08-16 19:20:00,2026-08-16 19:25:00,BUY,4377.17465,4376.17465,LOSS,-10.0
2026-08-16 19:40:00,2026-08-16 19:45:00,BUY,4377.17019,4376.17019,LOSS,-10.0
2026-08-16 20:00:00,2026-08-16 20:05:00,BUY,4377.16541,4376.16541,LOSS,-10.0
2026-08-16 20:15:00,2026-08-16 20:20:00,BUY,4377.18848,4376.18848,LOSS,-10.0
2026-08-16 20:25:00,2026-08-16 20:30:00,SELL,4374.07147,4375.07147,LOSS,-10.0
2026-08-16 20:45:00,2026-08-16 20:50:00,SELL,4374.06919,4375.06919,LOSS,-10.0
2026-08-16 20:55:00,2026-08-16 21:00:00,BUY,4377.19303,4376.19303,LOSS,-10.0
2026-08-16 21:05:00,2026-08-16 21:10:00,SELL,4374.0674,4375.0674,LOSS,-10.0
2026-08-16 21:15:00,2026-08-16 21:20:00,BUY,4377.19458,4376.19458,LOSS,-10.0
2026-08-16 21:25:00,2026-08-16 21:30:00,SELL,4374.06609,4375.06609,LOSS,-10.0
2026-08-16 21:35:00,2026-08-16 21:40:00,BUY,4377.19564,4376.19564,LOSS,-10.0
2026-08-16 21:45:00,2026-08-16 21:50:00,SELL,4374.06529,4375.06529,LOSS,-10.0
2026-08-16 21:55:00,2026-08-16 22:00:00,BUY,4377.19618,4376.19618,LOSS,-10.0
2026-08-16 22:05:00,2026-08-16 22:10:00,SELL,4374.065,4375.065,LOSS,-10.0
2026-08-16 22:15:00,2026-08-16 22:20:00,BUY,4377.19622,4376.19622,LOSS,-10.0
2026-08-16 22:25:00,2026-08-16 22:30:00,SELL,4374.06522,4375.06522,LOSS,-10.0
2026-08-16 22:35:00,2026-08-16 22:40:00,BUY,4377.19574,4376.19574,LOSS,-10.0
2026-08-16 22:45:00,2026-08-16 22:50:00,SELL,4374.06595,4375.06595,LOSS,-10.0
2026-08-16 22:55:00,2026-08-16 23:00:00,BUY,4377.19475,4376.19475,LOSS,-10.0
2026-08-16 23:05:00,2026-08-16 23:10:00,SELL,4374.06719,4375.06719,LOSS,-10.0
2026-08-16 23:15:00,2026-08-16 23:20:00,BUY,4377.19327,4376.19327,LOSS,-10.0
2026-08-16 23:25:00,2026-08-16 23:30:00,SELL,4374.06893,4375.06893,LOSS,-10.0
2026-08-16 23:35:00,2026-08-16 23:40:00,BUY,4377.19129,4376.19129,LOSS,-10.0
2026-08-16 23:45:00,2026-08-16 23:50:00,SELL,4374.07114,4375.07114,LOSS,-10.0
2026-08-17 00:05:00,2026-08-17 00:10:00,SELL,4374.07382,4375.07382,LOSS,-10.0
2026-08-17 00:20:00,2026-08-17 00:25:00,SELL,4374.09408,4375.09408,LOSS,-10.0
2026-08-17 00:35:00,2026-08-17 00:40:00,BUY,4377.1826,4376.1826,LOSS,-10.0
2026-08-17 00:55:00,2026-08-17 01:00:00,BUY,4377.17886,4376.17886,LOSS,-10.0
2026-08-17 01:15:00,2026-08-17 01:20:00,BUY,4377.17474,4376.17474,LOSS,-10.0
2026-08-17 01:35:00,2026-08-17 01:40:00,BUY,4377.17028,4376.17028,LOSS,-10.0
2026-08-17 01:55:00,2026-08-17 02:00:00,BUY,4377.16551,4376.16551,LOSS,-10.0
2026-08-17 02:10:00,2026-08-17 02:15:00,BUY,4377.18842,4376.18842,LOSS,-10.0
2026-08-17 02:20:00,2026-08-17 02:25:00,SELL,4374.07152,4375.07152,LOSS,-10.0
2026-08-17 02:40:00,2026-08-17 02:45:00,SELL,4374.06924,4375.06924,LOSS,-10.0
2026-08-17 02:50:00,2026-08-17 02:55:00,BUY,4377.19299,4376.19299,LOSS,-10.0
2026-08-17 03:00:00,2026-08-17 03:05:00,SELL,4374.06743,4375.06743,LOSS,-10.0
2026-08-17 03:10:00,2026-08-17 03:15:00,BUY,4377.19456,4376.19456,LOSS,-10.0
2026-08-17 03:20:00,2026-08-17 03:25:00,SELL,4374.06611,4375.06611,LOSS,-10.0
2026-08-17 03:30:00,2026-08-17 03:35:00,BUY,4377.19562,4376.19562,LOSS,-10.0
2026-08-17 03:40:00,2026-08-17 03:45:00,SELL,4374.0653,4375.0653,LOSS,-10.0
2026-08-17 03:50:00,2026-08-17 03:55:00,BUY,4377.19618,4376.19618,LOSS,-10.0
2026-08-17 04:00:00,2026-08-17 04:05:00,SELL,4374.08033,4375.08033,LOSS,-10.0
2026-08-17 04:10:00,2026-08-17 04:15:00,BUY,4377.22307,4376.22307,LOSS,-10.0
2026-08-17 05:00:00,2026-08-17 05:05:00,SELL,4374.07284,4375.07284,LOSS,-10.0
2026-08-17 05:10:00,2026-08-17 05:15:00,BUY,4377.1954,4376.1954,LOSS,-10.0
2026-08-17 05:20:00,2026-08-17 05:25:00,SELL,4374.07454,4375.07454,LOSS,-10.0
2026-08-17 05:30:00,2026-08-17 05:35:00,BUY,4377.19718,4376.19718,LOSS,-10.0
2026-08-17 05:40:00,2026-08-17 05:45:00,SELL,4374.07295,4375.07295,LOSS,-10.0
2026-08-17 05:50:00,2026-08-17 05:55:00,BUY,4377.1987,4376.1987,LOSS,-10.0
2026-08-17 06:10:00,2026-08-17 06:15:00,BUY,4377.19776,4376.19776,LOSS,-10.0
2026-08-17 06:30:00,2026-08-17 06:35:00,BUY,4377.18467,4376.18467,LOSS,-10.0
2026-08-17 06:40:00,2026-08-17 06:45:00,SELL,4374.09149,4375.09149,LOSS,-10.0
2026-08-17 06:55:00,2026-08-17 07:00:00,SELL,4374.04686,4375.04686,LOSS,-10.0
2026-08-17 07:10:00,2026-08-17 07:15:00,BUY,4377.20611,4376.20611,LOSS,-10.0
2026-08-17 08:35:00,2026-08-17 08:40:00,BUY,4379.26818,4378.26818,LOSS,-10.0
2026-08-17 09:30:00,2026-08-17 09:35:00,SELL,4369.7518,4370.7518,LOSS,-10.0
2026-08-17 10:15:00,2026-08-17 10:20:00,BUY,4388.5971,4387.5971,LOSS,-10.0
2026-08-17 13:50:00,2026-08-17 13:55:00,BUY,4396.706,4395.706,LOSS,-10.0
2026-08-17 14:30:00,2026-08-17 14:35:00,SELL,4389.5983,4390.5983,LOSS,-10.0
2026-08-17 14:45:00,2026-08-17 14:50:00,BUY,4398.96695,4397.96695,LOSS,-10.0
2026-08-17 14:55:00,2026-08-17 15:00:00,SELL,4389.94766,4390.94766,LOSS,-10.0
2026-08-17 15:25:00,2026-08-17 15:30:00,BUY,4399.14506,4398.14506,LOSS,-10.0
2026-08-17 18:40:00,2026-08-17 18:45:00,SELL,4395.78937,4396.78937,LOSS,-10.0
2026-08-17 20:50:00,2026-08-17 20:55:00,BUY,4399.05032,4398.05032,LOSS,-10.0
2026-08-17 22:00:00,2026-08-17 22:05:00,SELL,4393.77502,4394.77502,LOSS,-10.0
2026-08-18 03:20:00,2026-08-18 03:25:00,SELL,4415.89254,4416.89254,LOSS,-10.0
2026-08-18 05:30:00,2026-08-18 05:35:00,BUY,4416.76159,4415.76159,LOSS,-10.0
2026-08-18 09:25:00,2026-08-18 09:30:00,BUY,4421.80657,4420.80657,LOSS,-10.0
2026-08-18 11:35:00,2026-08-18 11:40:00,SELL,4420.14778,4421.14778,LOSS,-10.0
2026-08-18 16:15:00,2026-08-18 16:20:00,BUY,4396.96721,4395.96721,LOSS,-10.0
2026-08-18 18:05:00,2026-08-18 18:10:00,SELL,4389.18764,4390.18764,LOSS,-10.0
2026-08-18 20:15:00,2026-08-18 20:20:00,BUY,4396.84686,4395.84686,LOSS,-10.0
2026-08-18 20:35:00,2026-08-18 20:40:00,BUY,4398.60787,4397.60787,LOSS,-10.0
2026-08-18 21:20:00,2026-08-18 21:25:00,SELL,4389.96366,4390.96366,LOSS,-10.0
2026-08-18 22:20:00,2026-08-18 22:25:00,BUY,4399.31203,4398.31203,LOSS,-10.0
2026-08-18 23:05:00,2026-08-18 23:10:00,SELL,4388.20098,4389.20098,LOSS,-10.0
2026-08-18 23:35:00,2026-08-18 23:40:00,BUY,4402.91718,4401.91718,LOSS,-10.0
2026-08-19 00:35:00,2026-08-19 00:40:00,SELL,4385.24442,4386.24442,LOSS,-10.0
2026-08-19 08:20:00,2026-08-19 08:25:00,SELL,4333.15746,4334.15746,LOSS,-10.0
2026-08-19 10:05:00,2026-08-19 10:10:00,BUY,4340.2375,4339.2375,LOSS,-10.0
2026-08-19 14:15:00,2026-08-19 14:20:00,SELL,4349.11017,4350.11017,LOSS,-10.0
2026-08-19 16:50:00,2026-08-19 16:55:00,BUY,4348.64241,4347.64241,LOSS,-10.0
2026-08-19 22:00:00,2026-08-19 22:05:00,SELL,4360.90508,4361.90508,LOSS,-10.0
2026-08-19 22:10:00,2026-08-19 22:15:00,BUY,4369.6259,4368.6259,LOSS,-10.0
2026-08-20 03:35:00,2026-08-20 03:40:00,SELL,4487.49563,4488.49563,LOSS,-10.0
2026-08-20 04:50:00,2026-08-20 04:55:00,BUY,4495.94221,4494.94221,LOSS,-10.0
2026-08-20 09:00:00,2026-08-20 09:05:00,SELL,4516.60014,4517.60014,LOSS,-10.0
2026-08-20 09:20:00,2026-08-20 09:25:00,SELL,4515.54146,4516.54146,LOSS,-10.0
2026-08-20 14:25:00,2026-08-20 14:30:00,SELL,4490.851,4491.851,LOSS,-10.0
2026-08-20 16:15:00,2026-08-20 16:20:00,BUY,4495.12673,4494.12673,LOSS,-10.0
2026-08-20 17:20:00,2026-08-20 17:25:00,SELL,4485.31044,4486.31044,LOSS,-10.0
2026-08-20 18:00:00,2026-08-20 18:05:00,BUY,4494.53663,4493.53663,LOSS,-10.0
2026-08-20 19:00:00,2026-08-20 19:05:00,SELL,4488.6904,4489.6904,LOSS,-10.0
2026-08-20 19:20:00,2026-08-20 19:25:00,SELL,4489.14579,4490.14579,LOSS,-10.0
2026-08-20 20:30:00,2026-08-20 20:35:00,BUY,4496.2535,4495.2535,LOSS,-10.0
2026-08-20 21:05:00,2026-08-20 21:10:00,SELL,4484.96435,4485.96435,LOSS,-10.0
2026-08-20 23:10:00,2026-08-20 23:15:00,BUY,4476.08407,4475.08407,LOSS,-10.0
2026-08-21 02:30:00,2026-08-21 02:35:00,SELL,4506.35028,4507.35028,LOSS,-10.0
2026-08-21 03:30:00,2026-08-21 03:35:00,BUY,4518.66139,4517.66139,LOSS,-10.0
2026-08-21 06:30:00,2026-08-21 06:35:00,SELL,4516.75215,4517.75215,LOSS,-10.0
2026-08-21 08:35:00,2026-08-21 08:40:00,BUY,4523.39192,4522.39192,LOSS,-10.0
